# Gene Family	dlab_reads_ALL_Abundance-CPM	mcav_reads_ALL_Abundance-CPM	ofav_reads_ALL_Abundance-CPM	pstr_reads_ALL_Abundance-CPM
RXN-9384: (expasy) Cystathionine gamma-synthase [2.5.1.48]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.0437907	0.0	0.0	0.0
RXN-9384: (expasy) Cystathionine gamma-synthase [2.5.1.48]|unclassified	0.11812064000000001	0.2450907	0.209277	0.1045328
RXN-9514: (metacyc) acetoacetyl-[acyl-carrier protein] reductase [1.1.1.100]	3.353491160000001	3.0622651999999997	0.30806779999999995	0.5284319999999999
RXN-9514: (metacyc) acetoacetyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Alteromonas.s__Alteromonas_macleodii	0.0729076	0.0	0.0	0.0
RXN-9514: (metacyc) acetoacetyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bacillus.s__Bacillus_hisashii	0.017527	0.0	0.0	0.0
RXN-9514: (metacyc) acetoacetyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0549245	0.0	0.0	0.14569
RXN-9514: (metacyc) acetoacetyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.118533	0.0	0.0	0.130257
RXN-9514: (metacyc) acetoacetyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Paracoccus.s__Paracoccus_sp	0.0	0.0486996	0.0	0.0
RXN-9514: (metacyc) acetoacetyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.44441030000000004	0.0	0.0	0.0
RXN-9514: (metacyc) acetoacetyl-[acyl-carrier protein] reductase [1.1.1.100]|unclassified	2.6451892600000004	3.0135655999999997	0.30806779999999995	0.252485
RXN-9515: (metacyc) crotonyl-[acyl-carrier protein] reductase (NADP) [1.3.1.10; 1.3.1.39]	0.0	0.0	0.0	0.0437068
RXN-9515: (metacyc) crotonyl-[acyl-carrier protein] reductase (NADP) [1.3.1.10; 1.3.1.39]|unclassified	0.0	0.0	0.0	0.0437068
RXN-9516: (metacyc) 3-oxo-hexanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]	1.0114067	0.6691404999999999	0.16416	0.4138263
RXN-9516: (metacyc) 3-oxo-hexanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Alteromonas.s__Alteromonas_macleodii	0.031391	0.0	0.0	0.0
RXN-9516: (metacyc) 3-oxo-hexanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0	0.0	0.0	0.0619793
RXN-9516: (metacyc) 3-oxo-hexanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.0949437	0.0	0.0	0.151158
RXN-9516: (metacyc) 3-oxo-hexanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Cutibacterium.s__Cutibacterium_acnes	0.0336295	0.0	0.0	0.0
RXN-9516: (metacyc) 3-oxo-hexanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.1708925	0.0	0.0	0.0
RXN-9516: (metacyc) 3-oxo-hexanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|unclassified	0.68055	0.6691404999999999	0.16416	0.200689
RXN-9518: (metacyc) 3-hydroxyhexanoyl-[acyl-carrier protein] reductase [1.1.1.100]	3.353491160000001	3.0622651999999997	0.30806779999999995	0.5284319999999999
RXN-9518: (metacyc) 3-hydroxyhexanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Alteromonas.s__Alteromonas_macleodii	0.0729076	0.0	0.0	0.0
RXN-9518: (metacyc) 3-hydroxyhexanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bacillus.s__Bacillus_hisashii	0.017527	0.0	0.0	0.0
RXN-9518: (metacyc) 3-hydroxyhexanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0549245	0.0	0.0	0.14569
RXN-9518: (metacyc) 3-hydroxyhexanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.118533	0.0	0.0	0.130257
RXN-9518: (metacyc) 3-hydroxyhexanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Paracoccus.s__Paracoccus_sp	0.0	0.0486996	0.0	0.0
RXN-9518: (metacyc) 3-hydroxyhexanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.44441030000000004	0.0	0.0	0.0
RXN-9518: (metacyc) 3-hydroxyhexanoyl-[acyl-carrier protein] reductase [1.1.1.100]|unclassified	2.6451892600000004	3.0135655999999997	0.30806779999999995	0.252485
RXN-9520: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	3.10127118	3.7432306	0.3824516	1.4543731999999998
RXN-9520: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Alteromonas.s__Alteromonas_macleodii	0.053679	0.072961	0.0	0.0
RXN-9520: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0346178	0.0189981	0.0	0.414304
RXN-9520: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.268117	0.056372	0.0	0.6261129
RXN-9520: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Erythrobacter.s__Erythrobacter_flavus	0.0	0.0924331	0.0	0.0
RXN-9520: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Pseudomonas.s__Pseudomonas_alcaliphila	0.0100567	0.0	0.0	0.0
RXN-9520: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Pseudomonas.s__Pseudomonas_indoloxydans	0.00847149	0.0	0.0	0.0
RXN-9520: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.1076947	0.0	0.0	0.0
RXN-9520: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	2.6186342800000006	3.5024664	0.3824516	0.4139562
RXN-9521: (metacyc) trans hex-2-enoyl-[acp] reductase [1.3.1.10; 1.3.1.39]	0.0	0.0	0.0	0.0437068
RXN-9521: (metacyc) trans hex-2-enoyl-[acp] reductase [1.3.1.10; 1.3.1.39]|unclassified	0.0	0.0	0.0	0.0437068
RXN-9523: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]	1.0114067	0.6691404999999999	0.16416	0.4138263
RXN-9523: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Alteromonas.s__Alteromonas_macleodii	0.031391	0.0	0.0	0.0
RXN-9523: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0	0.0	0.0	0.0619793
RXN-9523: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.0949437	0.0	0.0	0.151158
RXN-9523: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Cutibacterium.s__Cutibacterium_acnes	0.0336295	0.0	0.0	0.0
RXN-9523: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.1708925	0.0	0.0	0.0
RXN-9523: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|unclassified	0.68055	0.6691404999999999	0.16416	0.200689
RXN-9524: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] reductase [1.1.1.100]	3.353491160000001	3.0622651999999997	0.30806779999999995	0.5284319999999999
RXN-9524: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Alteromonas.s__Alteromonas_macleodii	0.0729076	0.0	0.0	0.0
RXN-9524: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bacillus.s__Bacillus_hisashii	0.017527	0.0	0.0	0.0
RXN-9524: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0549245	0.0	0.0	0.14569
RXN-9524: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.118533	0.0	0.0	0.130257
RXN-9524: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Paracoccus.s__Paracoccus_sp	0.0	0.0486996	0.0	0.0
RXN-9524: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.44441030000000004	0.0	0.0	0.0
RXN-9524: (metacyc) 3-oxo-octanoyl-[acyl-carrier protein] reductase [1.1.1.100]|unclassified	2.6451892600000004	3.0135655999999997	0.30806779999999995	0.252485
RXN-9526: (metacyc) trans oct-2-enoyl-[acyl-carrier protein] reductase [1.3.1.10; 1.3.1.39]	0.0	0.0	0.0	0.0437068
RXN-9526: (metacyc) trans oct-2-enoyl-[acyl-carrier protein] reductase [1.3.1.10; 1.3.1.39]|unclassified	0.0	0.0	0.0	0.0437068
RXN-9527: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]	1.0114067	0.6691404999999999	0.16416	0.4138263
RXN-9527: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Alteromonas.s__Alteromonas_macleodii	0.031391	0.0	0.0	0.0
RXN-9527: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0	0.0	0.0	0.0619793
RXN-9527: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.0949437	0.0	0.0	0.151158
RXN-9527: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Cutibacterium.s__Cutibacterium_acnes	0.0336295	0.0	0.0	0.0
RXN-9527: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.1708925	0.0	0.0	0.0
RXN-9527: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|unclassified	0.68055	0.6691404999999999	0.16416	0.200689
RXN-9528: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] reductase [1.1.1.100]	3.353491160000001	3.0622651999999997	0.30806779999999995	0.5284319999999999
RXN-9528: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Alteromonas.s__Alteromonas_macleodii	0.0729076	0.0	0.0	0.0
RXN-9528: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bacillus.s__Bacillus_hisashii	0.017527	0.0	0.0	0.0
RXN-9528: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0549245	0.0	0.0	0.14569
RXN-9528: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.118533	0.0	0.0	0.130257
RXN-9528: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Paracoccus.s__Paracoccus_sp	0.0	0.0486996	0.0	0.0
RXN-9528: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.44441030000000004	0.0	0.0	0.0
RXN-9528: (metacyc) 3-oxo-decanoyl-[acyl-carrier protein] reductase [1.1.1.100]|unclassified	2.6451892600000004	3.0135655999999997	0.30806779999999995	0.252485
RXN-9530: (metacyc) trans-&Delta;2-decenoyl-[acp]reductase [1.3.1.10; 1.3.1.39]	0.0	0.0	0.0	0.0437068
RXN-9530: (metacyc) trans-&Delta;2-decenoyl-[acp]reductase [1.3.1.10; 1.3.1.39]|unclassified	0.0	0.0	0.0	0.0437068
RXN-9531: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]	1.0114067	0.6691404999999999	0.16416	0.4138263
RXN-9531: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Alteromonas.s__Alteromonas_macleodii	0.031391	0.0	0.0	0.0
RXN-9531: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0	0.0	0.0	0.0619793
RXN-9531: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.0949437	0.0	0.0	0.151158
RXN-9531: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Cutibacterium.s__Cutibacterium_acnes	0.0336295	0.0	0.0	0.0
RXN-9531: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.1708925	0.0	0.0	0.0
RXN-9531: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|unclassified	0.68055	0.6691404999999999	0.16416	0.200689
RXN-9532: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] reductase [1.1.1.100]	3.353491160000001	3.0622651999999997	0.30806779999999995	0.5284319999999999
RXN-9532: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Alteromonas.s__Alteromonas_macleodii	0.0729076	0.0	0.0	0.0
RXN-9532: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bacillus.s__Bacillus_hisashii	0.017527	0.0	0.0	0.0
RXN-9532: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0549245	0.0	0.0	0.14569
RXN-9532: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.118533	0.0	0.0	0.130257
RXN-9532: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Paracoccus.s__Paracoccus_sp	0.0	0.0486996	0.0	0.0
RXN-9532: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.44441030000000004	0.0	0.0	0.0
RXN-9532: (metacyc) 3-oxo-dodecanoyl-[acyl-carrier protein] reductase [1.1.1.100]|unclassified	2.6451892600000004	3.0135655999999997	0.30806779999999995	0.252485
RXN-9533: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	3.10127118	3.7432306	0.3824516	1.4543731999999998
RXN-9533: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Alteromonas.s__Alteromonas_macleodii	0.053679	0.072961	0.0	0.0
RXN-9533: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0346178	0.0189981	0.0	0.414304
RXN-9533: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.268117	0.056372	0.0	0.6261129
RXN-9533: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Erythrobacter.s__Erythrobacter_flavus	0.0	0.0924331	0.0	0.0
RXN-9533: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Pseudomonas.s__Pseudomonas_alcaliphila	0.0100567	0.0	0.0	0.0
RXN-9533: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Pseudomonas.s__Pseudomonas_indoloxydans	0.00847149	0.0	0.0	0.0
RXN-9533: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.1076947	0.0	0.0	0.0
RXN-9533: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	2.6186342800000006	3.5024664	0.3824516	0.4139562
RXN-9534: (metacyc) trans dodec-2-enoyl-[acyl-carrier protein] reductase [1.3.1.10; 1.3.1.39]	0.0	0.0	0.0	0.0437068
RXN-9534: (metacyc) trans dodec-2-enoyl-[acyl-carrier protein] reductase [1.3.1.10; 1.3.1.39]|unclassified	0.0	0.0	0.0	0.0437068
RXN-9535: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]	0.8515050999999999	2.8647538000000003	0.0742067	0.5417607
RXN-9535: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.1422046	0.0315756	0.0	0.328299
RXN-9535: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.055550600000000006	0.0188679	0.0	0.12383129999999999
RXN-9535: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]|g__Erythrobacter.s__Erythrobacter_flavus	0.0	0.0503911	0.0	0.0
RXN-9535: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]|g__Erythrobacter.s__Erythrobacter_sp_SAORIC_644	0.0	0.012635	0.0	0.0
RXN-9535: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]|g__Prochlorococcus.s__Prochlorococcus_marinus	0.0391727	0.0	0.0	0.0
RXN-9535: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.1301037	0.0	0.0	0.0
RXN-9535: (expasy) AMBIGUOUS [2.3.1.179; 2.3.1.41]|unclassified	0.4844733	2.7512842	0.0742067	0.0896297
RXN-9536: (metacyc) 3-oxo-meristoyl-[acyl-carrier protein] reductase [1.1.1.100]	3.353491160000001	3.0622651999999997	0.30806779999999995	0.5284319999999999
RXN-9536: (metacyc) 3-oxo-meristoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Alteromonas.s__Alteromonas_macleodii	0.0729076	0.0	0.0	0.0
RXN-9536: (metacyc) 3-oxo-meristoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bacillus.s__Bacillus_hisashii	0.017527	0.0	0.0	0.0
RXN-9536: (metacyc) 3-oxo-meristoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0549245	0.0	0.0	0.14569
RXN-9536: (metacyc) 3-oxo-meristoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.118533	0.0	0.0	0.130257
RXN-9536: (metacyc) 3-oxo-meristoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Paracoccus.s__Paracoccus_sp	0.0	0.0486996	0.0	0.0
RXN-9536: (metacyc) 3-oxo-meristoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.44441030000000004	0.0	0.0	0.0
RXN-9536: (metacyc) 3-oxo-meristoyl-[acyl-carrier protein] reductase [1.1.1.100]|unclassified	2.6451892600000004	3.0135655999999997	0.30806779999999995	0.252485
RXN-9537: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]	3.10127118	3.7432306	0.3824516	1.4543731999999998
RXN-9537: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Alteromonas.s__Alteromonas_macleodii	0.053679	0.072961	0.0	0.0
RXN-9537: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0346178	0.0189981	0.0	0.414304
RXN-9537: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.268117	0.056372	0.0	0.6261129
RXN-9537: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Erythrobacter.s__Erythrobacter_flavus	0.0	0.0924331	0.0	0.0
RXN-9537: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Pseudomonas.s__Pseudomonas_alcaliphila	0.0100567	0.0	0.0	0.0
RXN-9537: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Pseudomonas.s__Pseudomonas_indoloxydans	0.00847149	0.0	0.0	0.0
RXN-9537: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.1076947	0.0	0.0	0.0
RXN-9537: (expasy) 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [4.2.1.59]|unclassified	2.6186342800000006	3.5024664	0.3824516	0.4139562
RXN-9538: (metacyc) trans tetradec-2-enoyl-[acyl-carrier-protein] reductase [1.3.1.10; 1.3.1.39]	0.0	0.0	0.0	0.0437068
RXN-9538: (metacyc) trans tetradec-2-enoyl-[acyl-carrier-protein] reductase [1.3.1.10; 1.3.1.39]|unclassified	0.0	0.0	0.0	0.0437068
RXN-9539: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]	1.0114067	0.6691404999999999	0.16416	0.4138263
RXN-9539: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Alteromonas.s__Alteromonas_macleodii	0.031391	0.0	0.0	0.0
RXN-9539: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0	0.0	0.0	0.0619793
RXN-9539: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.0949437	0.0	0.0	0.151158
RXN-9539: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Cutibacterium.s__Cutibacterium_acnes	0.0336295	0.0	0.0	0.0
RXN-9539: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.1708925	0.0	0.0	0.0
RXN-9539: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] synthase [2.3.1.179; 2.3.1.41]|unclassified	0.68055	0.6691404999999999	0.16416	0.200689
RXN-9540: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] reductase [1.1.1.100]	3.353491160000001	3.0622651999999997	0.30806779999999995	0.5284319999999999
RXN-9540: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Alteromonas.s__Alteromonas_macleodii	0.0729076	0.0	0.0	0.0
RXN-9540: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bacillus.s__Bacillus_hisashii	0.017527	0.0	0.0	0.0
RXN-9540: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0549245	0.0	0.0	0.14569
RXN-9540: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.118533	0.0	0.0	0.130257
RXN-9540: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Paracoccus.s__Paracoccus_sp	0.0	0.0486996	0.0	0.0
RXN-9540: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.44441030000000004	0.0	0.0	0.0
RXN-9540: (metacyc) 3-oxo-palmitoyl-[acyl-carrier protein] reductase [1.1.1.100]|unclassified	2.6451892600000004	3.0135655999999997	0.30806779999999995	0.252485
RXN-9542: (metacyc) trans hexadecenoyl-[acp] reductase (NADPH, B-specific) [1.3.1.10; 1.3.1.39]	0.0	0.0	0.0	0.0437068
RXN-9542: (metacyc) trans hexadecenoyl-[acp] reductase (NADPH, B-specific) [1.3.1.10; 1.3.1.39]|unclassified	0.0	0.0	0.0	0.0437068
RXN-9545: (metacyc) 3-hydroxystearoyl-dehydratase [4.2.1.119]	0.124794	0.0906896	0.0	0.0
RXN-9545: (metacyc) 3-hydroxystearoyl-dehydratase [4.2.1.119]|g__Pseudovibrio.s__Pseudovibrio_denitrificans	0.124794	0.0	0.0	0.0
RXN-9545: (metacyc) 3-hydroxystearoyl-dehydratase [4.2.1.119]|unclassified	0.0	0.0906896	0.0	0.0
RXN-9552: (metacyc) 3-oxo-petroslinoyl-[acyl-carrier protein] reductase [1.1.1.100]	3.353491160000001	3.0622651999999997	0.30806779999999995	0.5284319999999999
RXN-9552: (metacyc) 3-oxo-petroslinoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Alteromonas.s__Alteromonas_macleodii	0.0729076	0.0	0.0	0.0
RXN-9552: (metacyc) 3-oxo-petroslinoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bacillus.s__Bacillus_hisashii	0.017527	0.0	0.0	0.0
RXN-9552: (metacyc) 3-oxo-petroslinoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_elkanii	0.0549245	0.0	0.0	0.14569
RXN-9552: (metacyc) 3-oxo-petroslinoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004	0.118533	0.0	0.0	0.130257
RXN-9552: (metacyc) 3-oxo-petroslinoyl-[acyl-carrier protein] reductase [1.1.1.100]|g__Paracoccus.s__Paracoccus_sp	0.0	0.0486996	0.0	0.0
